id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error,run_id,vote_support,num_runs
rege_ood_noisy_blender_000479,noisy,images/sample_00479.png,07:07,427,,,,05:03,303,,,True,False,False,False,124,False,False,,05:03,0.32468461990356445,,1,1,5
rege_ood_noisy_blender_000480,noisy,images/sample_00480.png,08:39,519,08:39:55,31195,55,08:48,528,,,True,False,False,False,9,True,False,,08:51,0.3386702537536621,,1,2,5
rege_ood_noisy_blender_000481,noisy,images/sample_00481.png,01:10,70,,,,12:03,3,,,True,False,False,False,67,False,False,,12:03,0.3244669437408447,,1,3,5
rege_ood_noisy_blender_000482,noisy,images/sample_00482.png,06:23,383,,,,07:27,447,,,True,False,False,False,64,False,False,,07:27,0.320889949798584,,1,2,5
rege_ood_noisy_blender_000483,noisy,images/sample_00483.png,08:45,525,08:45:20,31520,20,08:45,525,,,True,True,True,True,0,True,True,,06:44,0.3225977420806885,,1,2,5
rege_ood_noisy_blender_000484,noisy,images/sample_00484.png,10:06,606,10:06:50,36410,50,08:03,483,,,True,False,False,False,123,False,False,,08:03,0.32660937309265137,,1,2,5
rege_ood_noisy_blender_000485,noisy,images/sample_00485.png,02:14,134,,,,03:25,205,,,True,False,False,False,71,False,False,,03:25,0.3044555187225342,,1,2,5
rege_ood_noisy_blender_000486,noisy,images/sample_00486.png,08:21,501,,,,06:10,370,,,True,False,False,False,131,False,False,,06:10,0.30921316146850586,,1,5,5
rege_ood_noisy_blender_000487,noisy,images/sample_00487.png,04:36,276,,,,04:35,275,,,True,False,True,True,1,True,False,,04:35,0.32422971725463867,,1,4,5
rege_ood_noisy_blender_000488,noisy,images/sample_00488.png,10:54,654,,,,12:01,1,,,True,False,False,False,67,False,False,,03:25,0.3255293369293213,,1,2,5
rege_ood_noisy_blender_000489,noisy,images/sample_00489.png,11:46,706,,,,08:44,524,,,True,False,False,False,182,False,False,,08:44,0.32857322692871094,,1,2,5
rege_ood_noisy_blender_000490,noisy,images/sample_00490.png,07:21,441,,,,07:18,438,,,True,False,False,True,3,True,False,,07:20,0.32584619522094727,,1,2,5
rege_ood_noisy_blender_000491,noisy,images/sample_00491.png,04:44,284,04:44:10,17050,10,02:33,153,,,True,False,False,False,131,False,False,,02:33,0.32558536529541016,,1,3,5
rege_ood_noisy_blender_000492,noisy,images/sample_00492.png,06:25,385,,,,01:25,264,,,True,False,False,False,121,False,False,,04:24,0.3444397449493408,,1,1,5
rege_ood_noisy_blender_000493,noisy,images/sample_00493.png,12:49,49,12:49:35,2975,35,03:25,205,,,True,False,False,False,156,False,False,,03:25,0.3394935131072998,,1,2,5
rege_ood_noisy_blender_000494,noisy,images/sample_00494.png,10:26,626,10:26:08,37568,8,11:27,687,,,True,False,False,False,61,False,False,,11:27,0.3277568817138672,,1,4,5
rege_ood_noisy_blender_000495,noisy,images/sample_00495.png,05:28,328,05:28:22,19702,22,03:25,205,,,True,False,False,False,123,False,False,,04:05,0.3452277183532715,,1,2,5
rege_ood_noisy_blender_000496,noisy,images/sample_00496.png,08:43,523,08:43:09,31389,9,09:47,587,,,True,False,False,False,64,False,False,,09:47,0.33003711700439453,,1,3,5
rege_ood_noisy_blender_000497,noisy,images/sample_00497.png,10:50,650,,,,10:50,650,,,True,True,True,True,0,True,True,,10:49,0.3388326168060303,,1,3,5
rege_ood_noisy_blender_000498,noisy,images/sample_00498.png,03:34,214,,,,03:34,214,,,True,True,True,True,0,True,True,,03:34,0.32854676246643066,,1,4,5
rege_ood_noisy_blender_000499,noisy,images/sample_00499.png,12:28,28,12:28:51,1731,51,01:20,80,,,True,False,False,False,52,False,False,,01:20,0.3305470943450928,,1,3,5
